M,k,model,seed,net_loss,net_loss_std,cash,ent_total,kl_track,l1_track,incons,n_subtrades,support_size
11,4,ind,33,44.284915,235.783838,2265.997195,216.516249,0.041972,0.179519,,712,65
11,4,base,33,8.351221,10.455868,212.527587,6.644266,0.006078,0.066926,,282,65
11,4,APMM,34,-4.501531,35.552620,1088.088669,2934.127075,0.008565,0.072404,,760,65
11,4,ind,34,91.031746,340.559884,2713.791513,351.584983,0.045875,0.180863,,760,65
11,4,base,34,10.015530,12.424731,212.465110,10.387690,0.006007,0.059509,,289,65
11,4,APMM,35,-0.423126,38.237080,1449.731659,1968.891716,0.013402,0.099494,,760,65
11,4,ind,35,-100.492035,272.934744,3185.376256,269.802679,0.072625,0.229470,,760,65
11,4,base,35,3.705349,9.465010,226.741174,4.892730,0.006463,0.069034,,292,65
11,4,APMM,36,-32.852577,45.444225,1178.979057,2389.013441,0.009827,0.079318,,840,65
11,4,ind,36,72.164868,283.906100,2386.749177,261.252086,0.035921,0.159145,,840,65
11,4,base,36,9.558402,11.559912,171.884208,8.303614,0.004112,0.049315,,308,65
11,4,APMM,37,-11.906524,32.813879,1000.599613,2147.239648,0.009122,0.077338,,706,65
11,4,ind,37,19.409411,302.943103,2301.680749,279.671325,0.042598,0.169273,,706,65
11,4,base,37,8.141627,11.808625,206.213331,8.380559,0.006479,0.062276,,280,65
11,4,APMM,38,-13.238966,35.287871,924.624505,2118.306464,0.008808,0.074732,,734,65
11,4,ind,38,-5.741118,262.561451,2163.762031,242.787954,0.042979,0.167509,,734,65
11,4,base,38,7.266648,10.605711,176.857513,6.680540,0.004879,0.054857,,285,65
11,4,APMM,39,-12.500144,32.019006,727.036181,2092.220227,0.006031,0.055365,,798,65
11,4,ind,39,53.901034,227.188017,1666.793475,171.765104,0.022707,0.118952,,798,65
11,4,base,39,7.984291,11.346244,119.574125,8.208928,0.002613,0.034777,,300,65
12,4,APMM,0,2.387465,29.721180,985.880959,3664.118810,0.007979,0.069804,,760,70
12,4,ind,0,169.589668,378.088690,2841.730946,352.820209,0.056525,0.195324,,760,70
12,4,base,0,11.849327,13.894199,208.676858,12.799161,0.005867,0.056591,,301,70
12,4,APMM,1,-24.779528,57.951765,1161.585477,5347.492477,0.012213,0.084018,,814,70
12,4,ind,1,-7.004756,251.258752,2162.086327,265.892383,0.038741,0.153526,,814,70
12,4,base,1,11.225947,12.056133,195.445823,8.992527,0.006027,0.056122,,314,70
12,4,APMM,2,-27.159027,34.900112,1091.614802,1856.108785,0.010331,0.084663,,766,70
12,4,ind,2,-98.038063,189.178977,2485.801879,173.174711,0.048395,0.180890,,766,70
12,4,base,2,1.440625,8.324170,185.779959,3.354510,0.004694,0.056031,,309,70
12,4,APMM,3,-25.172760,46.604743,1413.076638,5931.281214,0.009791,0.076898,,840,70
12,4,ind,3,154.200482,321.655716,3118.362684,447.555958,0.055552,0.193764,,840,70
12,4,base,3,12.276817,16.739920,251.422119,17.805494,0.005846,0.060546,,321,70
12,4,APMM,4,-35.000851,49.709904,1265.383633,3003.182599,0.010315,0.082006,,832,70
12,4,ind,4,-80.933853,284.760805,2747.000595,243.562260,0.045061,0.176584,,832,70
12,4,base,4,4.386732,8.946130,185.533168,4.514188,0.004342,0.053446,,316,70
12,4,APMM,5,-23.510192,34.433811,1202.402199,1992.146571,0.008440,0.072912,,874,70
12,4,ind,5,-46.806684,322.703623,2547.992668,242.026369,0.041907,0.164784,,874,70
12,4,base,5,3.320072,8.407601,184.349267,3.795695,0.003958,0.051592,,325,70
12,4,APMM,6,-25.113209,36.270598,1084.753969,3093.277363,0.009597,0.079167,,754,70
12,4,ind,6,-70.268692,270.076296,2521.273249,262.094799,0.044722,0.178496,,754,70
12,4,base,6,5.397216,10.150261,217.231051,5.619773,0.006136,0.061674,,302,70
12,4,APMM,7,-7.247783,33.221408,1193.174210,2661.811046,0.008489,0.077763,,782,70
12,4,ind,7,122.998589,369.640701,2959.340884,288.850206,0.052357,0.202310,,782,70
12,4,base,7,8.317468,12.057197,212.899267,8.533452,0.005402,0.059720,,305,70
12,4,APMM,8,-17.701683,39.200344,1267.524239,3600.496510,0.010846,0.081661,,730,70
12,4,ind,8,-180.092246,314.389568,2593.542265,318.971066,0.049361,0.182100,,730,70
12,4,base,8,3.678194,10.913234,203.238283,6.311408,0.004820,0.057130,,297,70
12,4,APMM,9,-12.196154,39.604808,1107.825404,3920.812284,0.008164,0.065256,,710,70
12,4,ind,9,163.196609,465.341984,2769.879049,476.382178,0.062231,0.199008,,710,70
12,4,base,9,11.574736,15.265542,266.254707,14.031709,0.007249,0.062121,,295,70
12,4,APMM,10,-23.889141,43.186537,1153.360675,4566.057748,0.009979,0.083310,,706,70
12,4,ind,10,29.817245,355.860789,2463.497710,364.314472,0.050614,0.189080,,706,70
12,4,base,10,8.624333,15.060025,240.422157,12.114516,0.006745,0.066033,,297,70
12,4,APMM,11,-24.401389,34.370164,942.862022,2248.740090,0.008209,0.072673,,764,70
12,4,ind,11,-35.534357,232.467931,2076.265132,176.756299,0.034036,0.153636,,764,70
12,4,base,11,4.597693,10.285316,166.152501,5.475061,0.004039,0.049497,,306,70
12,4,APMM,12,49.430526,56.177345,1035.882489,11470.949339,0.009589,0.072953,,688,70
12,4,ind,12,634.170427,384.894964,2480.935937,508.603810,0.054141,0.180568,,688,70
12,4,base,12,41.303656,21.542202,251.089011,40.150962,0.005274,0.051412,,297,70
12,4,APMM,13,-10.508816,45.327496,1358.687161,5370.077792,0.010038,0.079558,,714,70
12,4,ind,13,286.781901,435.800801,3260.504916,493.336521,0.069673,0.220100,,714,70
12,4,base,13,17.916963,15.500122,275.518054,17.064767,0.007286,0.068905,,297,70
12,4,APMM,14,-14.582744,37.149101,985.396381,3108.867127,0.010671,0.083461,,698,70
12,4,ind,14,-33.038990,251.197484,2240.760591,243.679807,0.043221,0.164147,,698,70
12,4,base,14,6.233644,10.570056,163.623906,6.610894,0.004383,0.050767,,289,70
12,4,APMM,15,-30.790288,36.349133,968.365906,2208.562790,0.007523,0.071701,,812,70
12,4,ind,15,-70.894737,202.322477,2144.110714,182.567774,0.030376,0.149325,,812,70
12,4,base,15,3.747625,8.133519,154.621802,3.691691,0.003379,0.045861,,315,70
12,4,APMM,16,1.193292,30.726405,1058.989754,3600.801283,0.007161,0.065912,,840,70
12,4,ind,16,260.302228,335.087446,2847.702258,298.861834,0.046886,0.186244,,840,70
12,4,base,16,14.294061,12.782930,194.782554,11.785071,0.005098,0.050700,,319,70
12,4,APMM,17,59.266069,59.956299,1761.242491,13836.128398,0.009663,0.072986,,754,70
12,4,ind,17,1276.668619,523.058362,4546.830039,947.947869,0.103710,0.262163,,754,70
12,4,base,17,52.042305,21.407297,402.145079,51.274087,0.007783,0.069080,,301,70
12,4,APMM,18,-21.153686,33.520037,857.804280,2777.205474,0.007923,0.069984,,718,70
12,4,ind,18,31.026896,251.891180,2017.351499,191.473739,0.033287,0.147514,,718,70
12,4,base,18,6.041993,10.866683,152.075602,6.453709,0.003483,0.046306,,298,70
12,4,APMM,19,-17.407479,31.104254,810.888456,2414.973360,0.007666,0.070560,,690,70
12,4,ind,19,44.910949,209.096304,1892.007442,191.729105,0.033184,0.149435,,690,70
12,4,base,19,7.257830,10.898649,158.591274,7.353070,0.004203,0.048747,,290,70
12,4,APMM,20,-10.335688,29.892236,1002.062307,3114.901326,0.007473,0.066787,,830,70
12,4,ind,20,72.132672,287.737144,2466.791452,254.644908,0.041031,0.168647,,830,70
12,4,base,20,7.867910,12.861920,174.716074,9.695004,0.003768,0.044601,,321,70
12,4,APMM,21,-12.832079,39.977778,1186.711371,3185.456328,0.008090,0.074180,,920,70
12,4,ind,21,-97.980264,250.635120,2598.126966,278.191877,0.039356,0.164682,,920,70
12,4,base,21,5.570002,11.480014,206.092849,7.113916,0.004337,0.053804,,339,70
12,4,APMM,22,1.939969,32.623982,943.910190,4640.665548,0.009261,0.074728,,694,70
12,4,ind,22,187.766190,294.916511,2446.067784,294.688722,0.053097,0.184221,,694,70
12,4,base,22,16.012797,15.213935,224.575079,15.904590,0.007015,0.063676,,285,70
12,4,APMM,23,-8.530937,34.351328,1085.750177,2380.097059,0.009407,0.081352,,742,70
12,4,ind,23,-64.107553,229.916498,2489.045556,226.263620,0.047250,0.188389,,742,70
12,4,base,23,5.836255,10.391980,215.299591,6.050134,0.005994,0.063229,,304,70
12,4,APMM,24,-12.809068,36.269487,1165.927991,3411.058001,0.010443,0.081634,,734,70
12,4,ind,24,68.880406,352.896764,2809.211180,292.475172,0.053081,0.189750,,734,70
12,4,base,24,8.616746,12.655155,242.976511,9.310820,0.008073,0.069984,,289,70
12,4,APMM,25,18.341743,36.125665,1120.678864,6003.902488,0.007078,0.058962,,820,70
12,4,ind,25,436.472748,366.876598,2711.375081,462.256727,0.053879,0.188580,,820,70
12,4,base,25,24.912327,16.695639,222.086115,21.705798,0.004976,0.051339,,312,70
12,4,APMM,26,2.652055,55.194194,1148.237217,5274.244047,0.009569,0.079413,,760,70
12,4,ind,26,267.342701,296.452524,2662.944873,333.845155,0.046803,0.176870,,760,70
12,4,base,26,19.452292,13.332706,193.661550,15.934195,0.004133,0.049066,,310,70
12,4,APMM,27,-7.760819,29.047041,978.856062,2673.759527,0.007056,0.064755,,812,70
12,4,ind,27,152.535064,343.998998,2588.883961,291.721514,0.040739,0.164871,,812,70
12,4,base,27,9.363636,12.622842,180.345057,9.188985,0.004602,0.047547,,311,70
12,4,APMM,28,18.902544,45.908818,1257.371871,6317.736447,0.011479,0.086910,,696,70
12,4,ind,28,262.490136,317.663114,2854.196667,446.901851,0.070531,0.222407,,696,70
12,4,base,28,25.577455,14.131949,306.567396,21.257709,0.009905,0.081483,,288,70
12,4,APMM,29,-3.881614,36.771012,1090.844426,3384.588140,0.009666,0.073409,,782,70
12,4,ind,29,30.700530,282.657683,2596.474457,277.165884,0.046780,0.173650,,782,70
12,4,base,29,9.092617,12.444010,195.524440,9.012687,0.005037,0.053452,,307,70
12,4,APMM,30,-33.863386,40.249432,1171.467861,2221.252717,0.009197,0.076901,,822,70
12,4,ind,30,-88.789823,290.844372,2611.095447,238.728278,0.040210,0.170882,,822,70
12,4,base,30,3.252632,7.740302,194.597831,3.180501,0.005131,0.056572,,316,70
12,4,APMM,31,-10.970518,33.973814,994.409752,4024.243410,0.008084,0.070990,,774,70
12,4,ind,31,239.504209,383.741841,2302.101812,351.284551,0.045388,0.168856,,774,70
12,4,base,31,13.157349,14.681147,187.318512,12.884608,0.003822,0.050700,,308,70
12,4,APMM,32,-10.287262,51.433688,1059.479404,4523.234524,0.008487,0.075166,,776,70
12,4,ind,32,15.424376,252.147037,2480.056350,220.652625,0.040998,0.170644,,776,70
12,4,base,32,12.206223,12.736890,193.535181,10.274879,0.005612,0.056496,,302,70
12,4,APMM,33,-40.309846,42.370402,1098.733764,2722.011456,0.009617,0.078991,,842,70
12,4,ind,33,-179.276757,227.030718,2197.047888,235.225315,0.032114,0.146587,,842,70
12,4,base,33,2.416286,7.083524,173.489286,2.830187,0.003698,0.050654,,325,70
12,4,APMM,34,7.845021,39.932897,1703.372062,4857.460143,0.011592,0.080536,,820,70
12,4,ind,34,79.045569,593.042828,3741.340333,726.780435,0.088962,0.238452,,820,70
12,4,base,34,10.247202,15.880766,314.355473,14.641962,0.008294,0.069922,,316,70
12,4,APMM,35,38.071220,43.174440,1643.389173,7927.794856,0.010865,0.081590,,804,70
12,4,ind,35,588.354337,600.218617,4316.766942,879.355010,0.098627,0.250330,,804,70
12,4,base,35,27.414724,18.498072,326.328435,29.235396,0.007145,0.068139,,312,70
12,4,APMM,36,-1.954366,31.293700,1197.552490,3343.635640,0.010653,0.081973,,752,70
12,4,ind,36,119.277272,349.593987,2946.150484,354.907889,0.054130,0.187532,,752,70
12,4,base,36,10.035870,13.504602,234.870238,11.277651,0.006494,0.064797,,303,70
12,4,APMM,37,-20.982114,41.990968,1595.536071,3293.969056,0.010426,0.083446,,860,70
12,4,ind,37,65.233231,387.523854,3480.468827,352.627246,0.057172,0.196870,,860,70
12,4,base,37,6.918464,11.877100,226.007644,8.376858,0.005572,0.060194,,320,70
12,4,APMM,38,-27.848288,35.743406,931.638354,2441.504492,0.008615,0.075554,,786,70
12,4,ind,38,-66.368306,222.804484,2317.697958,206.505912,0.039855,0.168071,,786,70
12,4,base,38,4.161997,10.875146,180.494185,5.998676,0.004582,0.054110,,306,70
12,4,APMM,39,-13.392821,33.389906,872.492578,3260.551349,0.007401,0.062748,,794,70
12,4,ind,39,117.370627,246.371030,2119.643613,219.681406,0.035287,0.141426,,794,70
12,4,base,39,9.684472,12.610716,149.387888,10.389206,0.003612,0.039691,,312,70
13,4,APMM,0,-9.701284,47.437495,1567.808631,8243.140731,0.008147,0.070228,,904,77
13,4,ind,0,235.736860,595.760225,4194.877649,671.329391,0.065962,0.206834,,904,77
13,4,base,0,19.751791,17.435116,290.385447,21.328832,0.006086,0.060330,,341,77
13,4,APMM,1,-33.965683,39.989965,1033.339997,3458.228626,0.007964,0.069884,,876,77
13,4,ind,1,22.411468,278.835274,2365.139523,223.450385,0.032599,0.149058,,876,77
13,4,base,1,7.154839,10.594198,158.002014,6.230525,0.003008,0.042046,,339,77
13,4,APMM,2,-54.983253,44.799597,1107.015529,3465.537263,0.008444,0.071933,,820,77
13,4,ind,2,-131.716177,249.740244,2327.983482,231.654770,0.040528,0.163404,,820,77
13,4,base,2,3.454279,7.981834,183.046864,3.283878,0.004133,0.049381,,334,77
13,4,APMM,3,-42.625096,44.034626,1133.266156,4016.476281,0.008537,0.073259,,906,77
13,4,ind,3,0.568346,266.373027,2513.166010,214.743083,0.034893,0.158830,,906,77
13,4,base,3,7.816579,9.920060,192.167347,6.152615,0.003820,0.050605,,348,77
13,4,APMM,4,28.990532,84.901608,1995.101624,11688.822597,0.017786,0.097275,,902,77
13,4,ind,4,423.129221,677.112173,4206.978032,816.100328,0.085517,0.229254,,902,77
13,4,base,4,28.654785,16.390092,314.692249,21.585168,0.007397,0.070491,,344,77
13,4,APMM,5,-30.432248,40.202133,1118.098440,3680.410177,0.007536,0.067208,,950,77
13,4,ind,5,92.937669,310.158783,2583.958477,261.893914,0.032874,0.153200,,950,77
13,4,base,5,7.879949,12.183420,185.165529,8.240505,0.003703,0.046867,,355,77
13,4,APMM,6,-25.951898,41.634538,1028.263352,5473.004359,0.007987,0.069451,,824,77
13,4,ind,6,126.198829,337.047875,2391.092725,307.799177,0.036447,0.154381,,824,77
13,4,base,6,9.804100,13.158638,183.405482,10.082025,0.004155,0.048079,,328,77
13,4,APMM,7,-24.463341,32.749142,879.127034,1931.463630,0.007393,0.068859,,822,77
13,4,ind,7,-21.174323,179.804001,2062.084512,131.147105,0.028915,0.148606,,822,77
13,4,base,7,3.447903,7.802666,187.469995,3.434079,0.004355,0.053218,,324,77
13,4,APMM,8,-19.254467,39.390583,1181.627375,4559.599120,0.008139,0.070572,,870,77
13,4,ind,8,75.674758,382.135187,3037.000665,393.034165,0.053719,0.188462,,870,77
13,4,base,8,8.462174,12.277418,207.553913,9.003860,0.004595,0.053424,,336,77
13,4,APMM,9,-33.023588,43.508041,1209.208617,4361.062475,0.011145,0.087644,,794,77
13,4,ind,9,-94.815042,290.407446,2663.688365,266.756735,0.047391,0.185461,,794,77
13,4,base,9,4.195192,10.676746,245.976213,5.769450,0.007041,0.069029,,324,77
13,4,APMM,10,-8.552794,50.553259,1270.343468,8508.657549,0.008721,0.073812,,778,77
13,4,ind,10,302.568933,325.267375,2818.127816,427.892595,0.047179,0.175404,,778,77
13,4,base,10,22.045167,16.458547,273.396154,23.626997,0.005601,0.060045,,324,77
13,4,APMM,11,-28.937010,36.501833,998.168759,2484.723000,0.008773,0.075935,,820,77
13,4,ind,11,-81.297733,211.949119,2224.043007,178.201749,0.033632,0.155205,,820,77
13,4,base,11,3.679572,8.015913,177.115187,3.475763,0.004287,0.049988,,331,77
13,4,APMM,12,-24.278400,39.909643,995.427834,5284.336082,0.009611,0.078890,,738,77
13,4,ind,12,11.158864,241.530149,2171.745579,269.791668,0.036435,0.158396,,738,77
13,4,base,12,7.237071,12.245634,207.278522,10.540670,0.005227,0.054897,,318,77
13,4,APMM,13,-31.728513,40.711795,1390.275926,4141.059959,0.009933,0.082887,,834,77
13,4,ind,13,-3.588014,378.742420,3432.874041,407.899087,0.056458,0.203155,,834,77
13,4,base,13,6.761580,11.619934,248.928048,8.563707,0.005788,0.063429,,333,77
13,4,APMM,14,-24.820333,38.020766,917.586377,5063.551464,0.008855,0.075618,,738,77
13,4,ind,14,137.939288,295.548253,2113.101054,261.686076,0.036936,0.157616,,738,77
13,4,base,14,9.810477,12.656002,189.900179,10.266716,0.004687,0.053508,,310,77
13,4,APMM,15,-17.576419,36.881415,1350.856137,3034.034352,0.009053,0.079296,,912,77
13,4,ind,15,-178.169162,321.898710,3082.627260,314.020550,0.047931,0.188044,,912,77
13,4,base,15,2.852543,8.174705,205.417288,3.398809,0.004370,0.054571,,347,77
13,4,APMM,16,2.383575,31.119816,1217.468508,6591.663533,0.006539,0.059966,,920,77
13,4,ind,16,392.964866,415.892214,3471.135975,516.598868,0.055229,0.193487,,920,77
13,4,base,16,17.269699,16.374870,255.031787,19.974317,0.005669,0.055311,,347,77
13,4,APMM,17,-24.063831,49.173726,1554.881243,8012.649311,0.009038,0.070592,,814,77
13,4,ind,17,240.582727,621.443545,3880.240924,723.750006,0.071866,0.217097,,814,77
13,4,base,17,16.484014,19.545731,288.782907,21.742124,0.006111,0.062611,,323,77
13,4,APMM,18,-26.422979,29.885168,857.377192,2684.378191,0.008355,0.072170,,800,77
13,4,ind,18,-17.116776,210.761165,1875.939665,167.040709,0.028378,0.138777,,800,77
13,4,base,18,4.284724,9.463368,143.209796,5.096291,0.002804,0.040109,,327,77
13,4,APMM,19,-11.732116,37.070441,989.221263,5103.263286,0.007802,0.069198,,760,77
13,4,ind,19,198.903933,357.988060,2253.963833,317.241042,0.040421,0.162059,,760,77
13,4,base,19,13.164388,15.136069,188.629066,13.697841,0.004255,0.049041,,316,77
13,4,APMM,20,-10.423938,31.503482,932.995769,2909.334548,0.007107,0.062766,,920,77
13,4,ind,20,25.054854,276.193260,2341.019686,215.317659,0.032504,0.145242,,920,77
13,4,base,20,6.696527,9.739069,160.415630,5.692997,0.003532,0.041463,,351,77
13,4,APMM,21,-16.096612,28.949736,971.885248,2536.113696,0.006562,0.062615,,990,77
13,4,ind,21,18.660328,218.877087,2368.125935,176.339665,0.027519,0.136549,,990,77
13,4,base,21,5.280786,9.666033,146.838139,5.775983,0.002668,0.036556,,364,77
13,4,APMM,22,-1.001573,42.122884,1094.049315,5676.106495,0.010288,0.078476,,766,77
13,4,ind,22,118.790543,338.483122,2706.717317,337.401332,0.054624,0.185623,,766,77
13,4,base,22,12.001719,15.410026,226.945581,13.926522,0.006501,0.060257,,312,77
13,4,APMM,23,-12.084002,35.535788,1298.226636,3698.867997,0.008762,0.076422,,826,77
13,4,ind,23,129.085782,341.307981,3284.131148,338.233490,0.061799,0.213042,,826,77
13,4,base,23,9.670987,11.376133,238.081609,8.903334,0.005404,0.059877,,333,77
13,4,APMM,24,6.655053,44.406720,1231.202754,7342.707905,0.009645,0.074510,,772,77
13,4,ind,24,236.948906,428.007663,3293.315489,517.511729,0.069061,0.216598,,772,77
13,4,base,24,20.614137,16.027849,299.758828,18.468169,0.008788,0.074618,,310,77
13,4,APMM,25,7.114671,30.960127,1305.221401,3752.652439,0.007999,0.068833,,938,77
13,4,ind,25,130.431854,450.196433,2988.514490,428.425409,0.052345,0.183934,,938,77
13,4,base,25,9.082129,12.297028,223.944499,9.246845,0.005131,0.054826,,348,77
13,4,APMM,26,-33.551711,36.098043,948.876557,3307.616124,0.007868,0.071284,,808,77
13,4,ind,26,26.501755,238.750150,2039.952588,205.299933,0.029983,0.139393,,808,77
13,4,base,26,7.031722,10.561175,152.145109,6.815073,0.003033,0.041340,,332,77
13,4,APMM,27,-22.474709,30.217814,1106.300750,2897.369768,0.007677,0.072292,,868,77
13,4,ind,27,100.177732,316.759785,2815.352866,243.905668,0.040288,0.174746,,868,77
13,4,base,27,6.090130,10.554957,203.854883,6.185570,0.004789,0.053494,,337,77
13,4,APMM,28,-21.427671,42.566787,1140.681797,3979.727020,0.011278,0.088626,,738,77
13,4,ind,28,-130.817578,286.071788,2734.322081,304.874833,0.057925,0.204233,,738,77
13,4,base,28,4.825046,9.048991,244.120353,4.817196,0.007232,0.070583,,311,77
13,4,APMM,29,-2.863739,44.725497,1066.808201,5909.771767,0.008648,0.072462,,838,77
13,4,ind,29,44.537912,237.255272,2664.980332,279.343169,0.048916,0.183728,,838,77
13,4,base,29,15.669664,15.939598,215.707946,15.234514,0.005104,0.054147,,332,77
13,4,APMM,30,-20.173505,69.885486,1414.820054,11658.049897,0.009708,0.075497,,918,77
13,4,ind,30,420.754242,493.013352,3269.617404,608.561670,0.054268,0.183172,,918,77
13,4,base,30,27.124922,19.511484,256.493775,26.828855,0.004676,0.054949,,349,77
13,4,APMM,31,-13.984369,38.840891,1166.124625,5050.438877,0.009515,0.077046,,848,77
13,4,ind,31,109.456712,268.628839,2644.839467,290.713514,0.043836,0.172059,,848,77
13,4,base,31,12.362480,12.747539,200.932531,11.084603,0.004396,0.050957,,335,77
13,4,APMM,32,-22.356060,43.825629,1155.541582,5938.557352,0.007264,0.067268,,836,77
13,4,ind,32,181.143040,408.240850,3015.538886,433.600558,0.047955,0.183040,,836,77
13,4,base,32,14.202884,14.399475,219.980149,13.766880,0.004592,0.052218,,328,77
13,4,APMM,33,-41.828036,35.111702,846.238704,1664.612793,0.006260,0.059643,,920,77
13,4,ind,33,-68.993579,205.464161,1880.839145,145.339011,0.020026,0.114878,,920,77
13,4,base,33,1.508841,5.863333,111.225287,1.736895,0.001668,0.030306,,352,77
13,4,APMM,34,34.141692,45.649937,1621.058324,11669.534290,0.010382,0.078686,,858,77
13,4,ind,34,522.419091,503.251009,4423.665710,730.110363,0.092871,0.243418,,858,77
13,4,base,34,32.553724,20.538581,378.612869,34.297529,0.008748,0.070508,,337,77
13,4,APMM,35,8.721273,43.014328,1362.181207,6591.607084,0.008031,0.070121,,898,77
13,4,ind,35,436.081054,561.249617,3690.655323,576.890286,0.060198,0.202283,,898,77
13,4,base,35,18.126469,16.641707,263.791684,18.119405,0.005317,0.058408,,341,77
13,4,APMM,36,10.437082,41.207806,1384.571156,8344.218004,0.010064,0.077431,,806,77
13,4,ind,36,507.943605,439.989190,3704.555339,636.276776,0.078174,0.223285,,806,77
13,4,base,36,24.387144,16.032231,310.579966,23.748841,0.007568,0.067111,,328,77
13,4,APMM,37,-1.698217,36.852743,1375.135092,3864.110646,0.009634,0.076995,,898,77
13,4,ind,37,54.345340,364.095228,3245.188115,321.109323,0.056091,0.193020,,898,77
13,4,base,37,8.901837,12.020369,236.867675,9.024555,0.006224,0.057999,,340,77
13,4,APMM,38,18.856384,61.257557,1200.088502,11896.934316,0.008478,0.071218,,840,77
13,4,ind,38,615.847284,397.844063,2898.735096,497.309804,0.048974,0.181595,,840,77
13,4,base,38,33.416919,20.975645,240.595899,32.643027,0.004575,0.051125,,328,77
13,4,APMM,39,-23.033201,42.260677,1255.182199,5880.653838,0.009253,0.073323,,838,77
13,4,ind,39,91.513445,406.953479,3172.047914,398.477032,0.051752,0.177455,,838,77
13,4,base,39,10.903750,14.203005,197.317444,12.319901,0.004148,0.048427,,334,77
14,4,APMM,0,-36.998869,44.289569,1255.170462,3513.773361,0.010019,0.082993,,846,82
14,4,ind,0,-53.551594,259.925990,2807.086392,218.625509,0.046927,0.184316,,846,82
14,4,base,0,4.397129,8.084350,229.625561,3.712943,0.005934,0.060249,,345,82
14,4,APMM,1,58.710411,64.938451,1877.265327,16907.854052,0.010997,0.075539,,878,82
14,4,ind,1,886.596909,653.003943,4422.285718,982.420834,0.096227,0.236615,,878,82
14,4,base,1,38.702681,20.911544,371.934676,37.868874,0.007018,0.059239,,353,82
14,4,APMM,2,-12.794852,31.000888,957.763953,3625.232898,0.007324,0.063036,,902,82
14,4,ind,2,11.266400,248.535324,2382.097250,191.963250,0.034815,0.147422,,902,82
14,4,base,2,6.692718,11.196956,190.884583,6.721570,0.004483,0.046847,,358,82
14,4,APMM,3,17.414319,42.808119,1364.192043,7364.937374,0.010366,0.073741,,954,82
14,4,ind,3,98.040418,385.603035,3352.501307,458.556568,0.056470,0.193274,,954,82
14,4,base,3,14.423316,14.100363,290.469839,14.086631,0.008730,0.064474,,362,82
14,4,APMM,4,38.829275,74.008432,1827.372912,21196.977365,0.009861,0.072086,,838,82
14,4,ind,4,1080.107048,704.519202,4409.673965,1140.457212,0.089186,0.243378,,838,82
14,4,base,4,46.616161,24.955325,401.197314,48.974852,0.006693,0.063885,,344,82
14,4,APMM,5,-20.240726,42.385296,1204.908327,5533.455733,0.008412,0.073078,,910,82
14,4,ind,5,182.189814,385.320556,2729.209519,408.456974,0.044917,0.170900,,910,82
14,4,base,5,13.190212,13.170970,228.089887,11.319276,0.004907,0.053591,,361,82
14,4,APMM,6,-32.228321,41.614199,1253.753450,6420.682688,0.008561,0.070589,,978,82
14,4,ind,6,-78.520595,344.747780,2803.622349,347.718139,0.037057,0.154071,,978,82
14,4,base,6,5.770065,14.052064,191.907963,9.860161,0.004181,0.044110,,374,82
14,4,APMM,7,-24.467457,44.635663,1475.878113,8458.452091,0.011537,0.086564,,816,82
14,4,ind,7,-103.574878,453.544040,3645.517267,555.103786,0.081045,0.221356,,816,82
14,4,base,7,8.116853,16.452291,318.137549,15.990866,0.007325,0.068890,,347,82
14,4,APMM,8,-20.437225,38.446848,1089.549851,5280.974569,0.007338,0.068364,,914,82
14,4,ind,8,113.757536,343.897816,2674.680529,332.699623,0.037392,0.156714,,914,82
14,4,base,8,9.237020,11.935542,186.871815,9.429436,0.003369,0.045359,,361,82
14,4,APMM,9,-42.066077,40.941795,1238.241890,3829.243668,0.008985,0.076077,,934,82
14,4,ind,9,-147.293021,255.246471,2788.161191,238.444080,0.041141,0.165665,,934,82
14,4,base,9,3.065349,9.649228,230.685039,4.832370,0.005791,0.058835,,363,82
14,4,APMM,10,-15.232450,42.743425,1341.963179,8722.299247,0.008675,0.069807,,810,82
14,4,ind,10,127.570666,501.430119,3499.930548,522.099278,0.067880,0.205303,,810,82
14,4,base,10,11.696712,17.902811,265.328760,17.372672,0.005588,0.059752,,334,82
14,4,APMM,11,-8.321282,34.808031,1447.072092,3689.206512,0.009356,0.078160,,966,82
14,4,ind,11,7.911677,345.700654,3046.448451,328.274690,0.049886,0.185687,,966,82
14,4,base,11,6.121793,9.691401,245.349576,5.837424,0.004769,0.054807,,374,82
14,4,APMM,12,-25.715676,37.645760,1188.521971,3816.670558,0.009014,0.078350,,926,82
14,4,ind,12,-113.532504,270.150672,2641.172591,281.905406,0.038231,0.163551,,926,82
14,4,base,12,3.887157,8.777022,233.515782,4.017058,0.005920,0.059985,,356,82
14,4,APMM,13,-19.287283,36.933628,1059.998981,6804.481818,0.006946,0.062423,,912,82
14,4,ind,13,195.754252,381.028431,2893.637086,331.742216,0.042383,0.173192,,912,82
14,4,base,13,13.241583,14.766689,203.207282,13.710841,0.005062,0.048297,,352,82
14,4,APMM,14,-18.132621,33.324512,1048.010600,3870.096416,0.008099,0.070092,,912,82
14,4,ind,14,35.292004,231.099570,2257.042857,201.056523,0.030528,0.139824,,912,82
14,4,base,14,6.352601,10.294039,180.236217,6.211354,0.004151,0.045076,,362,82
14,4,APMM,15,-8.095169,40.382249,1278.162287,6694.651287,0.007001,0.064323,,910,82
14,4,ind,15,298.397647,477.414100,3288.734285,460.842009,0.053575,0.189363,,910,82
